,Unnamed: 0,sent_index,word_index,word,region,condition,model_word,surprisal,model,unk,final
10621,10621,25,8,are,are,ungram_or_sg_pl_are,are,11.629291534423828,google,False,False
10622,10622,25,10,.,End,ungram_or_sg_pl_are,.,8.658681869506836,google,False,False
10623,10623,25,11,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10624,10624,26,0,You,prefix_ungram,ungram_or_sg_pl_are,You,0.0,google,False,False
10625,10625,26,1,dislike,prefix_ungram,ungram_or_sg_pl_are,dislike,33.484947204589844,google,False,False
10626,10626,26,2,the,det1,ungram_or_sg_pl_are,the,4.907157897949219,google,False,False
10627,10627,26,3,activity,np1sg,ungram_or_sg_pl_are,activity,13.866434097290039,google,False,False
10628,10628,26,4,or,or,ungram_or_sg_pl_are,or,8.617012977600098,google,False,False
10629,10629,26,5,the,det2,ungram_or_sg_pl_are,the,4.7426862716674805,google,False,False
10630,10630,26,6,exercises,np2pl,ungram_or_sg_pl_are,exercises,16.878068923950195,google,False,False
10631,10631,26,7,are,are,ungram_or_sg_pl_are,are,9.149815559387207,google,False,False
10632,10632,26,9,.,End,ungram_or_sg_pl_are,.,10.10161018371582,google,False,False
10633,10633,26,10,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10634,10634,27,0,He,prefix_ungram,ungram_or_sg_pl_are,He,0.0,google,False,False
10635,10635,27,1,avoids,prefix_ungram,ungram_or_sg_pl_are,avoids,22.27230262756348,google,False,False
10636,10636,27,2,the,det1,ungram_or_sg_pl_are,the,4.238570213317871,google,False,False
10637,10637,27,3,argument,np1sg,ungram_or_sg_pl_are,argument,11.243602752685547,google,False,False
10638,10638,27,4,or,or,ungram_or_sg_pl_are,or,9.075127601623537,google,False,False
10639,10639,27,5,the,det2,ungram_or_sg_pl_are,the,2.3676860332489014,google,False,False
10640,10640,27,6,controversies,np2pl,ungram_or_sg_pl_are,controversies,14.150641441345215,google,False,False
10641,10641,27,7,are,are,ungram_or_sg_pl_are,are,10.544682502746582,google,False,False
10642,10642,27,9,.,End,ungram_or_sg_pl_are,.,9.272908210754396,google,False,False
10643,10643,27,10,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10644,10644,28,0,She,prefix_ungram,ungram_or_sg_pl_are,She,0.0,google,False,False
10645,10645,28,1,talked,prefix_ungram,ungram_or_sg_pl_are,talked,20.710189819335934,google,False,False
10646,10646,28,2,about,prefix_ungram,ungram_or_sg_pl_are,about,7.179047584533691,google,False,False
10647,10647,28,3,the,det1,ungram_or_sg_pl_are,the,5.427550792694092,google,False,False
10648,10648,28,4,defect,np1sg,ungram_or_sg_pl_are,defect,19.716184616088867,google,False,False
10649,10649,28,5,or,or,ungram_or_sg_pl_are,or,9.7382230758667,google,False,False
10650,10650,28,6,the,det2,ungram_or_sg_pl_are,the,3.901271104812622,google,False,False
10651,10651,28,7,problems,np2pl,ungram_or_sg_pl_are,problems,7.258303165435791,google,False,False
10652,10652,28,8,are,are,ungram_or_sg_pl_are,are,12.531957626342773,google,False,False
10653,10653,28,10,.,End,ungram_or_sg_pl_are,.,8.776415824890138,google,False,False
10654,10654,28,11,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10655,10655,29,0,They,prefix_ungram,ungram_or_sg_pl_are,They,0.0,google,False,False
10656,10656,29,1,know,prefix_ungram,ungram_or_sg_pl_are,know,17.751941680908203,google,False,False
10657,10657,29,2,the,det1,ungram_or_sg_pl_are,the,9.748252868652344,google,False,False
10658,10658,29,3,assumption,np1sg,ungram_or_sg_pl_are,assumption,14.475616455078125,google,False,False
10659,10659,29,4,or,or,ungram_or_sg_pl_are,or,11.916861534118652,google,False,False
10660,10660,29,5,the,det2,ungram_or_sg_pl_are,the,1.0653231143951416,google,False,False
10661,10661,29,6,hopes,np2pl,ungram_or_sg_pl_are,hopes,12.796984672546387,google,False,False
10662,10662,29,7,are,are,ungram_or_sg_pl_are,are,4.333758354187012,google,False,False
10663,10663,29,9,.,End,ungram_or_sg_pl_are,.,8.207100868225098,google,False,False
10664,10664,29,10,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10665,10665,30,0,I,prefix_ungram,ungram_or_sg_pl_are,I,0.0,google,False,False
10666,10666,30,1,visited,prefix_ungram,ungram_or_sg_pl_are,visited,20.03426170349121,google,False,False
10667,10667,30,2,the,det1,ungram_or_sg_pl_are,the,8.011728286743164,google,False,False
10668,10668,30,3,pool,np1sg,ungram_or_sg_pl_are,pool,10.634900093078613,google,False,False
10669,10669,30,4,or,or,ungram_or_sg_pl_are,or,9.8702974319458,google,False,False
10670,10670,30,5,the,det2,ungram_or_sg_pl_are,the,2.921228408813477,google,False,False
10671,10671,30,6,parks,np2pl,ungram_or_sg_pl_are,parks,13.4320707321167,google,False,False
10672,10672,30,7,are,are,ungram_or_sg_pl_are,are,9.783907890319824,google,False,False
10673,10673,30,9,.,End,ungram_or_sg_pl_are,.,9.396615982055664,google,False,False
10674,10674,30,10,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10675,10675,31,0,You,prefix_ungram,ungram_or_sg_pl_are,You,0.0,google,False,False
10676,10676,31,1,bought,prefix_ungram,ungram_or_sg_pl_are,bought,28.387908935546875,google,False,False
10677,10677,31,2,the,det1,ungram_or_sg_pl_are,the,6.231269359588622,google,False,False
10678,10678,31,3,tire,np1sg,ungram_or_sg_pl_are,tire,14.764495849609375,google,False,False
10679,10679,31,4,or,or,ungram_or_sg_pl_are,or,7.892942905426025,google,False,False
10680,10680,31,5,the,det2,ungram_or_sg_pl_are,the,4.84298849105835,google,False,False
10681,10681,31,6,wheels,np2pl,ungram_or_sg_pl_are,wheels,9.813319206237793,google,False,False
10682,10682,31,7,are,are,ungram_or_sg_pl_are,are,9.302044868469238,google,False,False
10683,10683,31,9,.,End,ungram_or_sg_pl_are,.,10.138497352600098,google,False,False
10684,10684,31,10,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10685,10685,32,0,He,prefix_ungram,ungram_or_sg_pl_are,He,0.0,google,False,False
10686,10686,32,1,read,prefix_ungram,ungram_or_sg_pl_are,read,31.38565444946289,google,False,False
10687,10687,32,2,the,det1,ungram_or_sg_pl_are,the,5.784642219543457,google,False,False
10688,10688,32,3,report,np1sg,ungram_or_sg_pl_are,report,9.368596076965332,google,False,False
10689,10689,32,4,or,or,ungram_or_sg_pl_are,or,8.792261123657228,google,False,False
10690,10690,32,5,the,det2,ungram_or_sg_pl_are,the,3.748648405075073,google,False,False
10691,10691,32,6,reviews,np2pl,ungram_or_sg_pl_are,reviews,9.935391426086426,google,False,False
10692,10692,32,7,are,are,ungram_or_sg_pl_are,are,9.847721099853516,google,False,False
10693,10693,32,9,.,End,ungram_or_sg_pl_are,.,9.669172286987305,google,False,False
10694,10694,32,10,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10695,10695,33,0,She,prefix_ungram,ungram_or_sg_pl_are,She,0.0,google,False,False
10696,10696,33,1,read,prefix_ungram,ungram_or_sg_pl_are,read,29.605653762817386,google,False,False
10697,10697,33,2,about,prefix_ungram,ungram_or_sg_pl_are,about,7.568905830383301,google,False,False
10698,10698,33,3,the,det1,ungram_or_sg_pl_are,the,6.090303421020508,google,False,False
10699,10699,33,4,warrant,np1sg,ungram_or_sg_pl_are,warrant,16.710634231567386,google,False,False
10700,10700,33,5,or,or,ungram_or_sg_pl_are,or,10.20412540435791,google,False,False
10701,10701,33,6,the,det2,ungram_or_sg_pl_are,the,3.632415771484375,google,False,False
10702,10702,33,7,verdicts,np2pl,ungram_or_sg_pl_are,verdicts,15.86262035369873,google,False,False
10703,10703,33,8,are,are,ungram_or_sg_pl_are,are,9.741045951843262,google,False,False
10704,10704,33,10,.,End,ungram_or_sg_pl_are,.,9.51562213897705,google,False,False
10705,10705,33,11,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10706,10706,34,0,They,prefix_ungram,ungram_or_sg_pl_are,They,0.0,google,False,False
10707,10707,34,1,attended,prefix_ungram,ungram_or_sg_pl_are,attended,30.50519180297852,google,False,False
10708,10708,34,2,the,det1,ungram_or_sg_pl_are,the,6.739562511444093,google,False,False
10709,10709,34,3,meeting,np1sg,ungram_or_sg_pl_are,meeting,7.670656204223633,google,False,False
10710,10710,34,4,or,or,ungram_or_sg_pl_are,or,11.011480331420898,google,False,False
10711,10711,34,5,the,det2,ungram_or_sg_pl_are,the,5.414636611938477,google,False,False
10712,10712,34,6,conferences,np2pl,ungram_or_sg_pl_are,conferences,9.143394470214844,google,False,False
10713,10713,34,7,are,are,ungram_or_sg_pl_are,are,8.584281921386719,google,False,False
10714,10714,34,9,.,End,ungram_or_sg_pl_are,.,7.670088768005371,google,False,False
10715,10715,34,10,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10716,10716,35,0,We,prefix_ungram,ungram_or_sg_pl_are,We,0.0,google,False,False
10717,10717,35,1,repaired,prefix_ungram,ungram_or_sg_pl_are,repaired,35.491119384765625,google,False,False
10718,10718,35,2,the,det1,ungram_or_sg_pl_are,the,9.19025993347168,google,False,False
10719,10719,35,3,sidewalk,np1sg,ungram_or_sg_pl_are,sidewalk,12.0109281539917,google,False,False
10720,10720,35,4,or,or,ungram_or_sg_pl_are,or,9.71397304534912,google,False,False
10721,10721,35,5,the,det2,ungram_or_sg_pl_are,the,3.0068750381469727,google,False,False
10722,10722,35,6,streets,np2pl,ungram_or_sg_pl_are,streets,7.191954135894775,google,False,False
10723,10723,35,7,are,are,ungram_or_sg_pl_are,are,10.118860244750977,google,False,False
10724,10724,35,9,.,End,ungram_or_sg_pl_are,.,9.565044403076172,google,False,False
10725,10725,35,10,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10726,10726,36,0,He,prefix_ungram,ungram_or_sg_pl_are,He,0.0,google,False,False
10727,10727,36,1,avoided,prefix_ungram,ungram_or_sg_pl_are,avoided,25.939516067504886,google,False,False
10728,10728,36,2,the,det1,ungram_or_sg_pl_are,the,4.698960781097412,google,False,False
10729,10729,36,3,job,np1sg,ungram_or_sg_pl_are,job,10.486988067626953,google,False,False
10730,10730,36,4,or,or,ungram_or_sg_pl_are,or,7.31232738494873,google,False,False
10731,10731,36,5,the,det2,ungram_or_sg_pl_are,the,2.702520608901977,google,False,False
10732,10732,36,6,duties,np2pl,ungram_or_sg_pl_are,duties,11.831902503967285,google,False,False
10733,10733,36,7,are,are,ungram_or_sg_pl_are,are,10.024361610412598,google,False,False
10734,10734,36,9,.,End,ungram_or_sg_pl_are,.,7.711784362792969,google,False,False
10735,10735,36,10,<eos>,End,ungram_or_sg_pl_are,<eos>,0.0,google,False,True
10736,10736,0,0,I,prefix_ungram,ungram_or_sg_pl_is,I,0.0,google,False,False
10737,10737,0,1,saw,prefix_ungram,ungram_or_sg_pl_is,saw,14.620211601257324,google,False,False
10738,10738,0,2,the,det1,ungram_or_sg_pl_is,the,8.369875907897951,google,False,False
10739,10739,0,3,bull,np1sg,ungram_or_sg_pl_is,bull,17.165777206420902,google,False,False
10740,10740,0,4,or,or,ungram_or_sg_pl_is,or,10.692216873168944,google,False,False
10741,10741,0,5,the,det2,ungram_or_sg_pl_is,the,3.4428205490112305,google,False,False
10742,10742,0,6,pigs,np2pl,ungram_or_sg_pl_is,pigs,12.588648796081545,google,False,False
10743,10743,0,7,is,is,ungram_or_sg_pl_is,is,10.050104141235352,google,False,False
10744,10744,0,9,.,End,ungram_or_sg_pl_is,.,8.709747314453125,google,False,False
10745,10745,0,10,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10746,10746,1,0,I,prefix_ungram,ungram_or_sg_pl_is,I,0.0,google,False,False
10747,10747,1,1,fixed,prefix_ungram,ungram_or_sg_pl_is,fixed,18.8077335357666,google,False,False
10748,10748,1,2,the,det1,ungram_or_sg_pl_is,the,8.876220703125,google,False,False
10749,10749,1,3,door,np1sg,ungram_or_sg_pl_is,door,7.620325565338135,google,False,False
10750,10750,1,4,or,or,ungram_or_sg_pl_is,or,9.95334243774414,google,False,False
10751,10751,1,5,the,det2,ungram_or_sg_pl_is,the,4.528004169464111,google,False,False
10752,10752,1,6,windows,np2pl,ungram_or_sg_pl_is,windows,5.7435975074768075,google,False,False
10753,10753,1,7,is,is,ungram_or_sg_pl_is,is,10.158367156982422,google,False,False
10754,10754,1,9,.,End,ungram_or_sg_pl_is,.,9.81105899810791,google,False,False
10755,10755,1,10,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10756,10756,2,0,She,prefix_ungram,ungram_or_sg_pl_is,She,0.0,google,False,False
10757,10757,2,1,put,prefix_ungram,ungram_or_sg_pl_is,put,20.72858428955078,google,False,False
10758,10758,2,2,away,prefix_ungram,ungram_or_sg_pl_is,away,10.286970138549805,google,False,False
10759,10759,2,3,the,det1,ungram_or_sg_pl_is,the,3.553300380706787,google,False,False
10760,10760,2,4,toy,np1sg,ungram_or_sg_pl_is,toy,11.401415824890135,google,False,False
10761,10761,2,5,or,or,ungram_or_sg_pl_is,or,10.598174095153807,google,False,False
10762,10762,2,6,the,det2,ungram_or_sg_pl_is,the,4.173292636871338,google,False,False
10763,10763,2,7,bottles,np2pl,ungram_or_sg_pl_is,bottles,14.060181617736815,google,False,False
10764,10764,2,8,is,is,ungram_or_sg_pl_is,is,11.340691566467285,google,False,False
10765,10765,2,10,.,End,ungram_or_sg_pl_is,.,8.913406372070312,google,False,False
10766,10766,2,11,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10767,10767,3,0,He,prefix_ungram,ungram_or_sg_pl_is,He,0.0,google,False,False
10768,10768,3,1,read,prefix_ungram,ungram_or_sg_pl_is,read,31.38565444946289,google,False,False
10769,10769,3,2,the,det1,ungram_or_sg_pl_is,the,5.784642219543457,google,False,False
10770,10770,3,3,headline,np1sg,ungram_or_sg_pl_is,headline,11.842729568481445,google,False,False
10771,10771,3,4,or,or,ungram_or_sg_pl_is,or,9.132293701171877,google,False,False
10772,10772,3,5,the,det2,ungram_or_sg_pl_is,the,1.8543226718902588,google,False,False
10773,10773,3,6,stories,np2pl,ungram_or_sg_pl_is,stories,8.486357688903809,google,False,False
10774,10774,3,7,is,is,ungram_or_sg_pl_is,is,11.729730606079102,google,False,False
10775,10775,3,9,.,End,ungram_or_sg_pl_is,.,8.782093048095701,google,False,False
10776,10776,3,10,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10777,10777,4,0,We,prefix_ungram,ungram_or_sg_pl_is,We,0.0,google,False,False
10778,10778,4,1,talked,prefix_ungram,ungram_or_sg_pl_is,talked,20.140260696411133,google,False,False
10779,10779,4,2,to,prefix_ungram,ungram_or_sg_pl_is,to,0.4807465970516205,google,False,False
10780,10780,4,3,the,det1,ungram_or_sg_pl_is,the,3.5073604583740234,google,False,False
10781,10781,4,4,leader,np1sg,ungram_or_sg_pl_is,leader,9.807730674743652,google,False,False
10782,10782,4,5,or,or,ungram_or_sg_pl_is,or,11.542546272277832,google,False,False
10783,10783,4,6,the,det2,ungram_or_sg_pl_is,the,3.94727635383606,google,False,False
10784,10784,4,7,rivals,np2pl,ungram_or_sg_pl_is,rivals,16.525527954101562,google,False,False
10785,10785,4,8,is,is,ungram_or_sg_pl_is,is,11.307490348815918,google,False,False
10786,10786,4,10,.,End,ungram_or_sg_pl_is,.,9.901464462280273,google,False,False
10787,10787,4,11,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10788,10788,5,0,You,prefix_ungram,ungram_or_sg_pl_is,You,0.0,google,False,False
10789,10789,5,1,met,prefix_ungram,ungram_or_sg_pl_is,met,29.92464637756348,google,False,False
10790,10790,5,2,with,prefix_ungram,ungram_or_sg_pl_is,with,5.823264598846436,google,False,False
10791,10791,5,3,the,det1,ungram_or_sg_pl_is,the,5.414099216461182,google,False,False
10792,10792,5,4,physician,np1sg,ungram_or_sg_pl_is,physician,14.001516342163086,google,False,False
10793,10793,5,5,or,or,ungram_or_sg_pl_is,or,7.884970664978027,google,False,False
10794,10794,5,6,the,det2,ungram_or_sg_pl_is,the,3.775925636291504,google,False,False
10795,10795,5,7,patients,np2pl,ungram_or_sg_pl_is,patients,7.7366905212402335,google,False,False
10796,10796,5,8,is,is,ungram_or_sg_pl_is,is,11.589018821716307,google,False,False
10797,10797,5,10,.,End,ungram_or_sg_pl_is,.,10.230154991149902,google,False,False
10798,10798,5,11,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10799,10799,6,0,He,prefix_ungram,ungram_or_sg_pl_is,He,0.0,google,False,False
10800,10800,6,1,spoke,prefix_ungram,ungram_or_sg_pl_is,spoke,18.770381927490234,google,False,False
10801,10801,6,2,to,prefix_ungram,ungram_or_sg_pl_is,to,4.466163635253906,google,False,False
10802,10802,6,3,the,det1,ungram_or_sg_pl_is,the,6.753155708312987,google,False,False
10803,10803,6,4,expert,np1sg,ungram_or_sg_pl_is,expert,14.18838119506836,google,False,False
10804,10804,6,5,or,or,ungram_or_sg_pl_is,or,10.592105865478516,google,False,False
10805,10805,6,6,the,det2,ungram_or_sg_pl_is,the,3.1879897117614746,google,False,False
10806,10806,6,7,specialists,np2pl,ungram_or_sg_pl_is,specialists,14.677682876586914,google,False,False
10807,10807,6,8,is,is,ungram_or_sg_pl_is,is,11.932287216186525,google,False,False
10808,10808,6,10,.,End,ungram_or_sg_pl_is,.,9.708553314208984,google,False,False
10809,10809,6,11,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10810,10810,7,0,She,prefix_ungram,ungram_or_sg_pl_is,She,0.0,google,False,False
10811,10811,7,1,dislikes,prefix_ungram,ungram_or_sg_pl_is,dislikes,24.728803634643555,google,False,False
10812,10812,7,2,the,det1,ungram_or_sg_pl_is,the,5.285277843475342,google,False,False
10813,10813,7,3,stockbroker,np1sg,ungram_or_sg_pl_is,stockbroker,17.025714874267578,google,False,False
10814,10814,7,4,or,or,ungram_or_sg_pl_is,or,8.16810417175293,google,False,False
10815,10815,7,5,the,det2,ungram_or_sg_pl_is,the,2.025912046432495,google,False,False
10816,10816,7,6,consultants,np2pl,ungram_or_sg_pl_is,consultants,14.424206733703613,google,False,False
10817,10817,7,7,is,is,ungram_or_sg_pl_is,is,10.507699012756348,google,False,False
10818,10818,7,9,.,End,ungram_or_sg_pl_is,.,9.951167106628418,google,False,False
10819,10819,7,10,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10820,10820,8,0,He,prefix_ungram,ungram_or_sg_pl_is,He,0.0,google,False,False
10821,10821,8,1,read,prefix_ungram,ungram_or_sg_pl_is,read,31.38565444946289,google,False,False
10822,10822,8,2,about,prefix_ungram,ungram_or_sg_pl_is,about,10.746192932128906,google,False,False
10823,10823,8,3,the,det1,ungram_or_sg_pl_is,the,6.18310022354126,google,False,False
10824,10824,8,4,commander,np1sg,ungram_or_sg_pl_is,commander,16.534021377563473,google,False,False
10825,10825,8,5,or,or,ungram_or_sg_pl_is,or,8.491539001464844,google,False,False
10826,10826,8,6,the,det2,ungram_or_sg_pl_is,the,2.289400577545166,google,False,False
10827,10827,8,7,deputies,np2pl,ungram_or_sg_pl_is,deputies,12.772940635681152,google,False,False
10828,10828,8,8,is,is,ungram_or_sg_pl_is,is,10.408137321472168,google,False,False
10829,10829,8,10,.,End,ungram_or_sg_pl_is,.,8.902251243591309,google,False,False
10830,10830,8,11,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10831,10831,9,0,He,prefix_ungram,ungram_or_sg_pl_is,He,0.0,google,False,False
10832,10832,9,1,saw,prefix_ungram,ungram_or_sg_pl_is,saw,24.04316520690918,google,False,False
10833,10833,9,2,the,det1,ungram_or_sg_pl_is,the,9.157086372375488,google,False,False
10834,10834,9,3,pilot,np1sg,ungram_or_sg_pl_is,pilot,12.821778297424315,google,False,False
10835,10835,9,4,or,or,ungram_or_sg_pl_is,or,10.370540618896484,google,False,False
10836,10836,9,5,the,det2,ungram_or_sg_pl_is,the,2.480784177780152,google,False,False
10837,10837,9,6,planes,np2pl,ungram_or_sg_pl_is,planes,13.13003921508789,google,False,False
10838,10838,9,7,is,is,ungram_or_sg_pl_is,is,10.620072364807127,google,False,False
10839,10839,9,9,.,End,ungram_or_sg_pl_is,.,9.62932300567627,google,False,False
10840,10840,9,10,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10841,10841,10,0,You,prefix_ungram,ungram_or_sg_pl_is,You,0.0,google,False,False
10842,10842,10,1,saw,prefix_ungram,ungram_or_sg_pl_is,saw,30.64996719360352,google,False,False
10843,10843,10,2,the,det1,ungram_or_sg_pl_is,the,7.175764560699463,google,False,False
10844,10844,10,3,knight,np1sg,ungram_or_sg_pl_is,knight,16.984647750854492,google,False,False
10845,10845,10,4,or,or,ungram_or_sg_pl_is,or,8.778415679931639,google,False,False
10846,10846,10,5,the,det2,ungram_or_sg_pl_is,the,1.697075128555298,google,False,False
10847,10847,10,6,horses,np2pl,ungram_or_sg_pl_is,horses,12.764309883117676,google,False,False
10848,10848,10,7,is,is,ungram_or_sg_pl_is,is,10.593012809753418,google,False,False
10849,10849,10,9,.,End,ungram_or_sg_pl_is,.,9.94567584991455,google,False,False
10850,10850,10,10,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10851,10851,11,0,We,prefix_ungram,ungram_or_sg_pl_is,We,0.0,google,False,False
10852,10852,11,1,fixed,prefix_ungram,ungram_or_sg_pl_is,fixed,25.168649673461914,google,False,False
10853,10853,11,2,the,det1,ungram_or_sg_pl_is,the,11.3919677734375,google,False,False
10854,10854,11,3,key,np1sg,ungram_or_sg_pl_is,key,9.335811614990234,google,False,False
10855,10855,11,4,or,or,ungram_or_sg_pl_is,or,11.678262710571287,google,False,False
10856,10856,11,5,the,det2,ungram_or_sg_pl_is,the,4.0742926597595215,google,False,False
10857,10857,11,6,locks,np2pl,ungram_or_sg_pl_is,locks,11.306843757629395,google,False,False
10858,10858,11,7,is,is,ungram_or_sg_pl_is,is,9.869014739990234,google,False,False
10859,10859,11,9,.,End,ungram_or_sg_pl_is,.,9.94833278656006,google,False,False
10860,10860,11,10,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10861,10861,12,0,They,prefix_ungram,ungram_or_sg_pl_is,They,0.0,google,False,False
10862,10862,12,1,read,prefix_ungram,ungram_or_sg_pl_is,read,31.76978302001953,google,False,False
10863,10863,12,2,the,det1,ungram_or_sg_pl_is,the,7.551596164703369,google,False,False
10864,10864,12,3,memo,np1sg,ungram_or_sg_pl_is,memo,12.352513313293455,google,False,False
10865,10865,12,4,or,or,ungram_or_sg_pl_is,or,9.22893238067627,google,False,False
10866,10866,12,5,the,det2,ungram_or_sg_pl_is,the,2.8660151958465576,google,False,False
10867,10867,12,6,messages,np2pl,ungram_or_sg_pl_is,messages,8.302634239196777,google,False,False
10868,10868,12,7,is,is,ungram_or_sg_pl_is,is,11.600933074951172,google,False,False
10869,10869,12,9,.,End,ungram_or_sg_pl_is,.,7.006556510925293,google,False,False
10870,10870,12,10,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10871,10871,13,0,You,prefix_ungram,ungram_or_sg_pl_is,You,0.0,google,False,False
10872,10872,13,1,ignored,prefix_ungram,ungram_or_sg_pl_is,ignored,32.584339141845696,google,False,False
10873,10873,13,2,the,det1,ungram_or_sg_pl_is,the,5.690830707550049,google,False,False
10874,10874,13,3,warning,np1sg,ungram_or_sg_pl_is,warning,9.42060089111328,google,False,False
10875,10875,13,4,or,or,ungram_or_sg_pl_is,or,9.115022659301758,google,False,False
10876,10876,13,5,the,det2,ungram_or_sg_pl_is,the,2.464149475097656,google,False,False
10877,10877,13,6,decisions,np2pl,ungram_or_sg_pl_is,decisions,16.114812850952152,google,False,False
10878,10878,13,7,is,is,ungram_or_sg_pl_is,is,11.401596069335938,google,False,False
10879,10879,13,9,.,End,ungram_or_sg_pl_is,.,9.221109390258787,google,False,False
10880,10880,13,10,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10881,10881,14,0,She,prefix_ungram,ungram_or_sg_pl_is,She,0.0,google,False,False
10882,10882,14,1,read,prefix_ungram,ungram_or_sg_pl_is,read,29.605653762817386,google,False,False
10883,10883,14,2,about,prefix_ungram,ungram_or_sg_pl_is,about,7.568905830383301,google,False,False
10884,10884,14,3,the,det1,ungram_or_sg_pl_is,the,6.090303421020508,google,False,False
10885,10885,14,4,protest,np1sg,ungram_or_sg_pl_is,protest,13.981083869934082,google,False,False
10886,10886,14,5,or,or,ungram_or_sg_pl_is,or,10.940003395080566,google,False,False
10887,10887,14,6,the,det2,ungram_or_sg_pl_is,the,3.5749084949493413,google,False,False
10888,10888,14,7,petitions,np2pl,ungram_or_sg_pl_is,petitions,12.637699127197266,google,False,False
10889,10889,14,8,is,is,ungram_or_sg_pl_is,is,11.68797492980957,google,False,False
10890,10890,14,10,.,End,ungram_or_sg_pl_is,.,9.809311866760254,google,False,False
10891,10891,14,11,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10892,10892,15,0,They,prefix_ungram,ungram_or_sg_pl_is,They,0.0,google,False,False
10893,10893,15,1,participated,prefix_ungram,ungram_or_sg_pl_is,participated,32.93046188354492,google,False,False
10894,10894,15,2,in,prefix_ungram,ungram_or_sg_pl_is,in,0.3059737384319305,google,False,False
10895,10895,15,3,the,det1,ungram_or_sg_pl_is,the,3.4534006118774414,google,False,False
10896,10896,15,4,investigation,np1sg,ungram_or_sg_pl_is,investigation,11.330474853515625,google,False,False
10897,10897,15,5,or,or,ungram_or_sg_pl_is,or,9.602992057800293,google,False,False
10898,10898,15,6,the,det2,ungram_or_sg_pl_is,the,4.163847923278809,google,False,False
10899,10899,15,7,studies,np2pl,ungram_or_sg_pl_is,studies,11.063821792602539,google,False,False
10900,10900,15,8,is,is,ungram_or_sg_pl_is,is,11.351088523864744,google,False,False
10901,10901,15,10,.,End,ungram_or_sg_pl_is,.,10.84568977355957,google,False,False
10902,10902,15,11,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10903,10903,16,0,She,prefix_ungram,ungram_or_sg_pl_is,She,0.0,google,False,False
10904,10904,16,1,likes,prefix_ungram,ungram_or_sg_pl_is,likes,14.72279167175293,google,False,False
10905,10905,16,2,the,det1,ungram_or_sg_pl_is,the,8.117328643798826,google,False,False
10906,10906,16,3,driver,np1sg,ungram_or_sg_pl_is,driver,13.021292686462402,google,False,False
10907,10907,16,4,or,or,ungram_or_sg_pl_is,or,8.649864196777344,google,False,False
10908,10908,16,5,the,det2,ungram_or_sg_pl_is,the,3.1021766662597656,google,False,False
10909,10909,16,6,passengers,np2pl,ungram_or_sg_pl_is,passengers,10.757145881652832,google,False,False
10910,10910,16,7,is,is,ungram_or_sg_pl_is,is,8.589568138122559,google,False,False
10911,10911,16,9,.,End,ungram_or_sg_pl_is,.,8.646414756774902,google,False,False
10912,10912,16,10,<eos>,End,ungram_or_sg_pl_is,<eos>,0.0,google,False,True
10913,10913,17,0,They,prefix_ungram,ungram_or_sg_pl_is,They,0.0,google,False,False
10914,10914,17,1,repaired,prefix_ungram,ungram_or_sg_pl_is,repaired,36.37510299682617,google,False,False
10915,10915,17,2,the,det1,ungram_or_sg_pl_is,the,4.923969745635986,google,False,False
10916,10916,17,3,wall,np1sg,ungram_or_sg_pl_is,wall,9.040518760681152,google,False,False
10917,10917,17,4,or,or,ungram_or_sg_pl_is,or,9.15815258026123,google,False,False
10918,10918,17,5,the,det2,ungram_or_sg_pl_is,the,3.2547483444213867,google,False,False
